market_id,market,report_date,available_from,open_interest,lev_long,lev_short,lev_spread,am_long,am_short,dealer_long,dealer_short,loaded_at
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2022-04-19,2022-04-22,2239492,519693,481851,125681,892681,467723,111611,163553,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2022-04-26,2022-04-29,2214847,507806,496021,122043,874046,442334,106530,195616,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2022-05-03,2022-05-06,2234978,504277,478788,116499,881785,441518,97926,204794,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2022-05-10,2022-05-13,2266783,484501,436900,134813,922416,423789,82146,216061,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2022-05-17,2022-05-20,2378501,551500,478471,149572,930928,388651,85509,249725,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2022-05-24,2022-05-27,2526428,653809,539898,271133,854938,416030,89718,244565,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2022-05-31,2022-06-03,2220302,563395,517960,126542,866826,434758,86538,209274,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2022-06-07,2022-06-10,2004265,406964,446313,89241,834317,386510,104208,179397,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2022-06-14,2022-06-17,2020865,399103,418724,118814,853508,426023,93574,188262,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2022-06-21,2022-06-24,2095438,460140,322937,150312,851158,528123,93332,221735,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2022-06-28,2022-07-01,2125308,511846,357303,111353,876693,551446,87459,253241,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2022-07-05,2022-07-08,2113121,488954,335375,106865,904126,559645,75989,277118,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2022-07-12,2022-07-15,2075802,472808,318121,118412,897782,532083,59745,254855,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2022-07-19,2022-07-22,2091875,413818,365167,111488,898678,530291,66668,261971,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2022-07-26,2022-07-29,2035096,331524,332091,115304,921750,524960,75452,259090,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2022-08-02,2022-08-05,2075824,300819,390484,130845,933734,518501,74254,223542,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2022-08-09,2022-08-12,2142492,290446,439669,154285,982066,560703,53171,223950,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2022-08-16,2022-08-19,2142734,231985,458822,167283,1024253,541894,48734,210867,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2022-08-23,2022-08-26,2181759,227105,350313,219692,1024376,550540,39673,285559,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2022-08-30,2022-09-02,1972547,154938,327991,155344,981694,524521,36755,235005,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2022-09-06,2022-09-09,1963232,166086,345681,131141,1002208,492764,40563,247814,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2022-09-13,2022-09-16,2021240,170713,466140,95396,1094019,447848,50855,273107,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2022-09-20,2022-09-23,2036670,257715,513947,66708,1070683,470777,45167,237176,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2022-09-27,2022-09-30,2043129,230091,482733,84129,1095201,469173,41762,217897,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2022-10-04,2022-10-07,1982564,202596,502994,72772,1072647,425522,29544,216805,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2022-10-11,2022-10-14,2067608,196365,584348,88222,1133574,417766,27729,237882,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2022-10-18,2022-10-21,2069164,164545,635152,84446,1157048,407778,25875,246306,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2022-10-25,2022-10-28,2157028,153613,725305,92395,1227277,359033,29357,256814,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2022-11-01,2022-11-04,2262626,155919,909338,124255,1287567,365962,46592,198794,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2022-11-08,2022-11-11,2232906,173506,858471,106453,1258111,357077,39656,245623,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2022-11-15,2022-11-18,2283573,132536,923787,122562,1300522,358544,57644,208755,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2022-11-22,2022-11-25,2310608,114938,908683,160032,1310279,353293,50527,192400,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2022-11-29,2022-12-02,2106030,113042,848770,92456,1263756,367055,30453,187009,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2022-12-06,2022-12-09,2125717,139035,884538,68118,1260113,379437,44742,192847,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2022-12-13,2022-12-16,2227595,137010,896912,118341,1296425,383423,37534,208960,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2022-12-20,2022-12-23,2240490,151851,919658,114421,1305479,345702,34420,239873,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2022-12-27,2022-12-30,2245087,160931,959084,94936,1301551,352801,34197,219606,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2023-01-03,2023-01-06,2229331,147911,886308,100011,1278371,386568,33085,222102,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2023-01-10,2023-01-13,2336656,309608,897603,60063,1235452,424915,39224,285943,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2023-01-17,2023-01-20,2362522,326100,887869,68729,1238173,448696,52964,286494,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2023-01-24,2023-01-27,2441377,354341,925813,81536,1254267,456710,53322,306718,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2023-01-31,2023-02-03,2459866,307596,948833,88281,1280708,473168,59665,258176,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2023-02-07,2023-02-10,2594198,395725,1120377,73069,1319168,542470,77464,229012,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2023-02-14,2023-02-17,2774236,458534,1187466,115999,1378068,578030,67262,249174,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2023-02-21,2023-02-24,2942369,490485,1188371,146699,1372769,554290,66287,258742,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2023-02-28,2023-03-03,2672350,474057,1079904,112063,1307471,558029,58090,277731,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2023-03-07,2023-03-10,2596303,402061,1062164,99243,1326506,555745,60846,239905,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2023-03-14,2023-03-17,2406308,367575,799856,127310,1181243,536975,61814,244200,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2023-03-21,2023-03-24,2379497,470294,846651,102420,1132080,503372,45232,251635,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2023-03-28,2023-03-31,2405787,464488,927188,58262,1190969,492319,58245,278972,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2023-04-04,2023-04-07,2400714,435552,920970,69335,1197908,512863,50870,269161,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2023-04-11,2023-04-14,2593224,475130,1051923,65171,1209925,491095,48332,279912,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2023-04-18,2023-04-21,2701341,506476,1179223,62340,1254248,456947,53115,286335,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2023-04-25,2023-04-28,2760518,533327,1257870,56149,1231460,418424,59961,299426,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2023-05-02,2023-05-05,2804936,526871,1346557,56733,1263264,377053,59519,273938,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2023-05-09,2023-05-12,3061132,639248,1520911,64870,1302988,407303,70405,302219,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2023-05-16,2023-05-19,3228454,657749,1702089,82586,1361170,401472,79739,256997,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2023-05-23,2023-05-26,3363846,705040,1755680,140591,1388874,392600,82910,285640,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2023-05-30,2023-06-02,3222108,758287,1817657,80578,1383363,381477,87123,267872,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2023-06-06,2023-06-09,3414265,751625,1959104,82029,1506624,450819,92775,255771,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2023-06-13,2023-06-16,3446657,776356,2002177,77593,1614575,437265,108976,276509,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2023-06-20,2023-06-23,3586854,804478,2074572,72761,1664166,473456,123504,288371,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2023-06-27,2023-06-30,3676596,819090,2113151,61826,1732818,505967,122481,303630,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2023-07-03,2023-07-06,3711719,791836,2134125,81917,1736847,498499,134242,292474,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2023-07-11,2023-07-14,3726473,804801,2133616,84120,1721825,524526,128626,302170,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2023-07-18,2023-07-21,3701045,710273,2140322,102862,1786998,501899,126054,263155,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2023-07-25,2023-07-28,3665744,677429,2163499,81412,1773234,491603,132692,235078,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2023-08-01,2023-08-04,3673879,673349,2157690,92847,1754399,481673,141777,242456,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2023-08-08,2023-08-11,3800455,786373,2198706,112194,1745765,502128,125916,282014,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2023-08-15,2023-08-18,3869753,773554,2218869,112715,1773600,500392,129808,319172,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2023-08-22,2023-08-25,4035039,847806,2332447,158607,1823133,523722,144034,332403,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2023-08-29,2023-09-01,3783433,789528,2146463,133327,1708432,472936,134898,357193,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2023-09-05,2023-09-08,3698767,809164,2132775,79191,1657373,511663,131293,287654,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2023-09-12,2023-09-15,3699476,767859,2097389,93260,1689080,510574,154328,338690,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2023-09-19,2023-09-22,3806739,773987,2128771,122585,1718031,538196,153526,350523,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2023-09-26,2023-09-29,3972952,884271,2242606,140394,1734679,538013,146231,384155,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2023-10-03,2023-10-06,4028941,892067,2321261,132879,1775872,519324,144205,380033,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2023-10-10,2023-10-13,4101088,933282,2357685,138611,1817386,512927,140466,410119,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2023-10-17,2023-10-20,4139105,903041,2465588,150488,1899749,525889,142024,362864,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2023-10-24,2023-10-27,4291327,1064938,2649896,121959,1902437,525804,161396,374911,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2023-10-31,2023-11-03,4255383,1032266,2638010,104437,1942559,511499,127745,360725,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2023-11-07,2023-11-10,4229760,937413,2658314,101038,1968063,497982,143509,320021,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2023-11-14,2023-11-17,4274379,968702,2595004,133108,1893280,504752,138114,367211,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2023-11-21,2023-11-24,4253233,892444,2520003,143955,1898082,514084,144403,360005,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2023-11-28,2023-12-01,4107508,905660,2437832,93816,1831664,494964,142232,421696,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2023-12-05,2023-12-08,4149739,867771,2557726,100667,1873647,463655,161629,368131,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2023-12-12,2023-12-15,3994780,831368,2412015,103865,1758979,473662,133465,330488,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2023-12-19,2023-12-22,3876940,812213,2335063,96672,1678143,472417,116075,318885,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2023-12-26,2023-12-29,3789462,763048,2290802,82355,1693599,472495,114249,327648,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2024-01-02,2024-01-05,3799946,775882,2266563,87848,1702741,459457,120379,363564,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2024-01-09,2024-01-12,3823543,767061,2247767,105427,1693511,441542,128580,409954,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2024-01-16,2024-01-19,3946735,865901,2297023,105695,1734859,485973,126850,431458,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2024-01-23,2024-01-26,3998349,883216,2305658,121895,1697554,486396,130410,438702,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2024-01-30,2024-02-02,3975810,851560,2324315,91121,1756397,474393,131126,459159,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2024-02-06,2024-02-09,4001448,785805,2272105,105753,1812190,486794,145508,493051,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2024-02-13,2024-02-16,4085859,773961,2260442,165635,1786664,488167,141020,472500,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2024-02-20,2024-02-23,4124430,720622,2179310,192386,1817648,489226,124383,517686,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2024-02-27,2024-03-01,3827809,588811,1986209,131410,1764903,490452,125160,495238,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2024-03-05,2024-03-08,3664001,548057,1980526,108271,1749175,518459,134944,435242,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2024-03-12,2024-03-15,3703993,491143,1921029,155367,1720634,471899,132803,467658,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2024-03-19,2024-03-22,3785679,551588,1862509,197289,1667495,479493,107853,482609,2026-08-04 20:52:29.533318
ust2,UST 2Y NOTE - CHICAGO BOARD OF TRADE,2024-03-26,2024-03-29,3791606,606811,1884892,166310,1658037,527703,105014,469077,2026-08-04 20:52:29.533318
